image_class,image_id,phase,system,parameter,parameter_value,result,combination
4,39,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
4,39,saliency_map,SelfTrained_Model,percentile,0.95,38,PreTrained_ResNext|PreTrained_MobileNetV2
4,39,saliency_map,SelfTrained_Model_Gray,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
4,39,saliency_map,PreTrained_ResNext,percentile,0.95,4,PreTrained_ResNext|PreTrained_MobileNetV2
4,39,saliency_map,PreTrained_InceptionV3,percentile,0.95,4,PreTrained_ResNext|PreTrained_MobileNetV2
4,39,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model_Gray,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_ResNext,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_InceptionV3,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_MobileNetV2,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model_Gray,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_ResNext,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_InceptionV3,percentile,0.98,1,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_MobileNetV2,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model_Gray,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_ResNext,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_InceptionV3,percentile,0.97,3,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model,percentile,0.96,3,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model_Gray,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_ResNext,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_InceptionV3,percentile,0.96,3,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,SelfTrained_Model_Gray,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_ResNext,percentile,0.95,3,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_InceptionV3,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,0,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model_Gray,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_ResNext,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_InceptionV3,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_MobileNetV2,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model_Gray,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_ResNext,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_InceptionV3,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_MobileNetV2,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_ResNext,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_InceptionV3,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model_Gray,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_ResNext,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_InceptionV3,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,SelfTrained_Model_Gray,percentile,0.95,8,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_ResNext,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_InceptionV3,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,1,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model_Gray,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_ResNext,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_InceptionV3,percentile,0.99,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_MobileNetV2,percentile,0.99,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model_Gray,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_ResNext,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_InceptionV3,percentile,0.98,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_MobileNetV2,percentile,0.98,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model_Gray,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_ResNext,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_InceptionV3,percentile,0.97,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model,percentile,0.96,8,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model_Gray,percentile,0.96,8,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_ResNext,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_InceptionV3,percentile,0.96,2,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model,percentile,0.95,8,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,SelfTrained_Model_Gray,percentile,0.95,8,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_ResNext,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_InceptionV3,percentile,0.95,3,PreTrained_ResNext|PreTrained_MobileNetV2
5,2,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model_Gray,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_ResNext,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_InceptionV3,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_MobileNetV2,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model_Gray,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_ResNext,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_InceptionV3,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_MobileNetV2,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_ResNext,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_InceptionV3,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model_Gray,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_ResNext,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_InceptionV3,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,SelfTrained_Model_Gray,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_ResNext,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_InceptionV3,percentile,0.95,3,PreTrained_ResNext|PreTrained_MobileNetV2
7,0,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model_Gray,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_ResNext,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_InceptionV3,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_MobileNetV2,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model_Gray,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_ResNext,percentile,0.98,4,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_InceptionV3,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_MobileNetV2,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_ResNext,percentile,0.97,4,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_InceptionV3,percentile,0.97,3,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model_Gray,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_ResNext,percentile,0.96,4,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_InceptionV3,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,SelfTrained_Model_Gray,percentile,0.95,8,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_ResNext,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_InceptionV3,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,1,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model_Gray,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_ResNext,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_InceptionV3,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_MobileNetV2,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model_Gray,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_ResNext,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_InceptionV3,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_MobileNetV2,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_ResNext,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_InceptionV3,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_MobileNetV2,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model_Gray,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_ResNext,percentile,0.96,4,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_InceptionV3,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,SelfTrained_Model_Gray,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_ResNext,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_InceptionV3,percentile,0.95,3,PreTrained_ResNext|PreTrained_MobileNetV2
7,2,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model_Gray,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_ResNext,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_InceptionV3,percentile,0.99,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_MobileNetV2,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model_Gray,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_ResNext,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_InceptionV3,percentile,0.98,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_MobileNetV2,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model,percentile,0.97,2,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_ResNext,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_InceptionV3,percentile,0.97,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_MobileNetV2,percentile,0.97,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model,percentile,0.96,1,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model_Gray,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_ResNext,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_InceptionV3,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_MobileNetV2,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model,percentile,0.95,1,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,SelfTrained_Model_Gray,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_ResNext,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_InceptionV3,percentile,0.95,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,0,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model_Gray,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_ResNext,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_InceptionV3,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_MobileNetV2,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model_Gray,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_ResNext,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_InceptionV3,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_MobileNetV2,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model,percentile,0.97,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_ResNext,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_InceptionV3,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_MobileNetV2,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model_Gray,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_ResNext,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_InceptionV3,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,SelfTrained_Model_Gray,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_ResNext,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_InceptionV3,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,1,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model_Gray,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_ResNext,percentile,0.99,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_InceptionV3,percentile,0.99,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_MobileNetV2,percentile,0.99,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model_Gray,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_ResNext,percentile,0.98,8,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_InceptionV3,percentile,0.98,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_MobileNetV2,percentile,0.98,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model_Gray,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_ResNext,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_InceptionV3,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_MobileNetV2,percentile,0.97,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model,percentile,0.96,1,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model_Gray,percentile,0.96,2,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_ResNext,percentile,0.96,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_InceptionV3,percentile,0.96,4,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_MobileNetV2,percentile,0.96,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,SelfTrained_Model_Gray,percentile,0.95,2,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_ResNext,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_InceptionV3,percentile,0.95,7,PreTrained_ResNext|PreTrained_MobileNetV2
8,2,saliency_map,PreTrained_MobileNetV2,percentile,0.95,5,PreTrained_ResNext|PreTrained_MobileNetV2
1,0,saliency_map,SelfTrained_Model,percentile,0.99,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,SelfTrained_Model_Gray,percentile,0.99,7,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_ResNext,percentile,0.99,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_InceptionV3,percentile,0.99,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_MobileNetV2,percentile,0.99,5,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,SelfTrained_Model,percentile,0.98,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,SelfTrained_Model_Gray,percentile,0.98,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_ResNext,percentile,0.98,5,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_InceptionV3,percentile,0.98,1,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,PreTrained_MobileNetV2,percentile,0.98,5,PreTrained_InceptionV3|PreTrained_MobileNetV2
1,0,saliency_map,SelfTrained_Model,percentile,0.97,5,PreTrained_InceptionV3|PreTrained_MobileNetV2
